Date,AAPL,AAPL/FB,AMZN,AMZN/FB,CMG,CVX,CVX/XOM,FB,KO,NKE,PEP,PEP/KO,SBUX,T,VZ,VZ/T,XOM,ln(AAPL),ln(AMZN),ln(CMG),ln(FB),ln(NKE)
2013-01-02,73.295822433727,2.6177079440616784,257.31,9.189642857142857,301.06,98.749493073846,1.2085666903544465,28.0,34.350311833240006,25.070116519604998,64.560057059578,1.8794605816970988,26.504768418007004,30.260352499157,41.463122712242274,1.3702128127356534,81.707938719447,4.294503614549864,5.55028158367044,5.707309580432358,3.332204510175204,3.221676559929844
2013-01-03,72.370116074625,2.606053873771156,258.48,9.30788620813828,300.95,98.329054069002,1.2055955060884525,27.77,34.350311833240006,25.326427510256,64.587993042728,1.8802738489327975,26.683073223727998,30.277644129157,41.26643746784266,1.3629342260517416,81.560567845869,4.281793452782028,5.554818321516243,5.70694413799378,3.323956301318708,3.2318484161771885
2013-01-04,70.3548046966,2.446272764137691,259.15,9.01077885952712,300.18,98.847893692001,1.2063712261720496,28.76,34.405126160634,25.573066388053004,64.681112986561,1.879984764031137,26.837282785433,30.459206244152004,41.49122060429936,1.362189817808054,81.938205709412,4.2535510782659305,5.557407044635715,5.704382294728169,3.358985532852846,3.241539703429222
2013-01-07,69.940952904267,2.377326747255846,268.46,9.125084976206661,299.59,98.17698038639901,1.2122185402270311,29.42,34.076240196273,25.611754839473,64.671800992178,1.8978561196798736,26.851739931843,30.597539284148002,41.856493201041495,1.3679692609374814,80.989505710754,4.247651356138741,5.5927019270594895,5.7024148732488955,3.3816747151732915,3.243051419514577
2013-01-08,70.12918871948901,2.4132549456121475,266.38,9.166551961459051,297.76,97.738650360072,1.1993047354272561,29.06,33.838711444235,25.340935679538998,64.867352874228,1.9169569438578389,26.80354944381,30.087436199162003,40.84965206899586,1.357698003864271,81.496093088678,4.2503390942441905,5.584923860772885,5.696287792893941,3.369362658142137,3.232421099212821
2013-01-09,69.033148972698,2.256722751640994,266.35,8.707093821510298,294.03,97.98912466083,1.2070163602393262,30.59,33.829575723003,25.365115961676,65.19327267764399,1.9271087882226883,26.326463612286002,29.991086330693,40.75487329389377,1.3588995358325873,81.182929982325,4.234586809126744,5.584811233363008,5.683681802949198,3.420673158162812,3.233374842728132
2013-01-10,69.88888767878001,2.2328718108236423,265.34,8.47731629392971,298.41,98.821057159777,1.2041486864056268,31.3,33.765625674377,25.413476525949,65.93823222831,1.9528212764126904,26.283092173056,30.104954357066003,41.31406806699604,1.3723345193280163,82.067155223793,4.246906662049468,5.58101202248877,5.698468379832432,3.4436180975461075,3.2352796052087496
2013-01-11,69.460350822848,2.189796684200757,267.94,8.44703656998739,300.0,99.948191513188,1.2109516065478372,31.72,33.719947068216,25.679459629456,66.003416188993,1.9573997567513086,26.509587466810004,30.017363567549,41.03920961920001,1.3671823485379788,82.536899883323,4.240756098020824,5.59076307484884,5.703782474656201,3.456947396766647,3.245691436133698
2013-01-14,66.983915097759,2.1642622002506946,272.73,8.811954765751212,295.97,100.95008871622,1.223499994042381,30.95,33.793032838074005,25.722984137303,66.385207958709,1.9644643402326996,26.345739807498997,29.798386593756,40.36628031597525,1.3546465070841676,82.509267844527,4.2044525174010134,5.608482294801877,5.690258097836314,3.432372999130605,3.247384916640049
2013-01-15,64.870600945297,2.1551694666211625,271.9,9.033222591362126,297.32,101.47787384996,1.230583533895036,30.1,34.094511638738,25.940606676535,66.673879784592,1.95556048700922,26.254177880237002,29.570650541011,39.77865191034237,1.345207196411661,82.46321444653401,4.172394531021997,5.605434351638425,5.694808999857092,3.40452517175483,3.2558095662992743
2013-01-16,67.56330760702501,2.263427390520101,268.93,9.009380234505862,280.94,101.95198591924999,1.2371620148639508,29.85,34.094511638738,25.984131184382,66.562135851992,1.9522830113326646,26.191530245794002,29.132696593425003,39.34266954487281,1.3504643972351023,82.407950368943,4.213065048808466,5.59445112268962,5.638141123402764,3.396184839838611,3.257486012626545
2013-01-17,67.108070635459,2.226545143844028,270.48,8.974120769741209,290.33,102.64079024634,1.2354403295159018,30.14,34.26809034215,25.863229773697,67.446775318408,1.9682093354191952,26.263815977843,29.080142119713997,39.930297950505704,1.3731122009694778,83.080329979643,4.206304314471512,5.600198158399631,5.671018207062228,3.4058531931983493,3.25282226011955
2013-01-18,66.750289085958,2.2505154782858394,272.12,9.17464598786244,295.02,103.0880657834,1.232624703535915,29.66,34.441669045563,25.771344701577,67.493335290325,1.959641828072787,26.413206490745,29.290360014555997,40.31889092842422,1.3765242526342296,83.63297075556,4.200958628146756,5.60624314547686,5.687043150651903,3.389799336709786,3.2492632041945164
2013-01-22,67.38708684383799,2.1928762396302632,270.19,8.792385291246338,294.23,103.68741500308,1.2381547983037198,30.73,33.920932935325,25.863229773697,67.232599447592,1.9820386301220059,26.499949369204,29.439264356735002,40.69800602883253,1.3824396403275545,83.743498910744,4.210453409708545,5.599125415218723,5.6843617744165975,3.425239376142393,3.25282226011955
2013-01-23,68.61996468325499,2.226475168178293,268.11,8.699221284879949,293.74,102.88231903635,1.2315208888207747,30.82,33.920932935325,25.674623573029,66.869431666642,1.9713323272723047,26.24453978263,29.588168698914,40.5558378661794,1.370677525833762,83.540863959574,4.228583522758865,5.59139734406141,5.682695022325716,3.42816382989197,3.2455030944814003
2013-01-24,60.142010466448,1.9350711218290864,273.46,8.798584298584299,299.62,103.32064906267999,1.2279675738107008,31.08,33.90266149286,26.046999917938,67.260535430742,1.983930832241807,26.297549319466,29.561891462059002,40.36628031597525,1.365483679140865,84.139558133485,4.096708606772954,5.611155358880936,5.702515005089236,3.436564525499447,3.259902595269263
